"Any","Codi_Districte_baixa","Nom_Districte_baixa","Codi_Barri_baixa","Nom_Barri_baixa","Codi_Districte_alta","Nom_Districte_alta","Codi_Barri_alta","Nom_Barri_alta","Nombre"
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",4
2014,7,"Horta-Guinardó",37,"el Carmel",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",12
2014,7,"Horta-Guinardó",38,"la Teixonera",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",4
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",3
2014,7,"Horta-Guinardó",40,"Montbau",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",3
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",2
2014,7,"Horta-Guinardó",42,"la Clota",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",0
2014,7,"Horta-Guinardó",43,"Horta",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",16
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",4
2014,8,"Nou Barris",45,"Porta",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",13
2014,8,"Nou Barris",46,"el Turó de la Peira",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",5
2014,8,"Nou Barris",47,"Can Peguera",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",0
2014,8,"Nou Barris",48,"la Guineueta",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",2
2014,8,"Nou Barris",49,"Canyelles",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",0
2014,8,"Nou Barris",50,"les Roquetes",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",4
2014,8,"Nou Barris",51,"Verdun",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",2
2014,8,"Nou Barris",52,"la Prosperitat",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",7
2014,8,"Nou Barris",53,"la Trinitat Nova",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",3
2014,8,"Nou Barris",54,"Torre Baró",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",7
2014,8,"Nou Barris",55,"Ciutat Meridiana",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",4
2014,8,"Nou Barris",56,"Vallbona",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",0
2014,9,"Sant Andreu",57,"la Trinitat Vella",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",3
2014,9,"Sant Andreu",58,"Baró de Viver",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",1
2014,9,"Sant Andreu",59,"el Bon Pastor",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",1
2014,9,"Sant Andreu",60,"Sant Andreu",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",27
2014,9,"Sant Andreu",61,"la Sagrera",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",16
2014,9,"Sant Andreu",62,"el Congrés i els Indians",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",5
2014,9,"Sant Andreu",63,"Navas",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",14
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",23
2014,10,"Sant Martí",65,"el Clot",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",12
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",58
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",21
2014,10,"Sant Martí",68,"el Poblenou",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",16
2014,10,"Sant Martí",70,"el Besòs i el Maresme",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",30
2014,10,"Sant Martí",71,"Provençals del Poblenou",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",11
2014,10,"Sant Martí",72,"Sant Martí de Provençals",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",12
2014,10,"Sant Martí",73,"la Verneda i la Pau",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",6
2014,99,"No consta",99,"No consta",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",0
2014,1,"Ciutat Vella",1,"el Raval",2,"Eixample",5,"el Fort Pienc",59
2014,1,"Ciutat Vella",2,"el Barri Gòtic",2,"Eixample",5,"el Fort Pienc",30
2014,1,"Ciutat Vella",3,"la Barceloneta",2,"Eixample",5,"el Fort Pienc",20
2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",2,"Eixample",5,"el Fort Pienc",64
2014,2,"Eixample",5,"el Fort Pienc",2,"Eixample",5,"el Fort Pienc",493
2014,2,"Eixample",6,"la Sagrada Família",2,"Eixample",5,"el Fort Pienc",131
2014,2,"Eixample",7,"la Dreta de l'Eixample",2,"Eixample",5,"el Fort Pienc",169
2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",5,"el Fort Pienc",42
2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",2,"Eixample",5,"el Fort Pienc",46
2014,2,"Eixample",10,"Sant Antoni",2,"Eixample",5,"el Fort Pienc",35
2014,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Eixample",5,"el Fort Pienc",45
2014,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2,"Eixample",5,"el Fort Pienc",0
2014,3,"Sants-Montjuïc",13,"la Marina de Port",2,"Eixample",5,"el Fort Pienc",13
2014,3,"Sants-Montjuïc",14,"la Font de la Guatlla",2,"Eixample",5,"el Fort Pienc",8
2014,3,"Sants-Montjuïc",15,"Hostafrancs",2,"Eixample",5,"el Fort Pienc",13
2014,3,"Sants-Montjuïc",16,"la Bordeta",2,"Eixample",5,"el Fort Pienc",11
2014,3,"Sants-Montjuïc",17,"Sants - Badal",2,"Eixample",5,"el Fort Pienc",8
2014,3,"Sants-Montjuïc",18,"Sants",2,"Eixample",5,"el Fort Pienc",17
2014,4,"Les Corts",19,"les Corts",2,"Eixample",5,"el Fort Pienc",31
2014,4,"Les Corts",20,"la Maternitat i Sant Ramon",2,"Eixample",5,"el Fort Pienc",11
2014,4,"Les Corts",21,"Pedralbes",2,"Eixample",5,"el Fort Pienc",6
2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Eixample",5,"el Fort Pienc",7
2014,5,"Sarrià-Sant Gervasi",23,"Sarrià",2,"Eixample",5,"el Fort Pienc",13
2014,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2,"Eixample",5,"el Fort Pienc",5
2014,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2,"Eixample",5,"el Fort Pienc",12
2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",2,"Eixample",5,"el Fort Pienc",21
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",2,"Eixample",5,"el Fort Pienc",19
2014,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Eixample",5,"el Fort Pienc",10
2014,6,"Gràcia",29,"el Coll",2,"Eixample",5,"el Fort Pienc",6
2014,6,"Gràcia",30,"la Salut",2,"Eixample",5,"el Fort Pienc",8
2014,6,"Gràcia",31,"la Vila de Gràcia",2,"Eixample",5,"el Fort Pienc",55
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",2,"Eixample",5,"el Fort Pienc",28
2014,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Eixample",5,"el Fort Pienc",41
2014,7,"Horta-Guinardó",34,"Can Baró",2,"Eixample",5,"el Fort Pienc",7
2014,7,"Horta-Guinardó",35,"el Guinardó",2,"Eixample",5,"el Fort Pienc",37
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues",2,"Eixample",5,"el Fort Pienc",2
2014,7,"Horta-Guinardó",37,"el Carmel",2,"Eixample",5,"el Fort Pienc",11
2014,7,"Horta-Guinardó",38,"la Teixonera",2,"Eixample",5,"el Fort Pienc",3
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",2,"Eixample",5,"el Fort Pienc",2
2014,7,"Horta-Guinardó",40,"Montbau",2,"Eixample",5,"el Fort Pienc",1
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron",2,"Eixample",5,"el Fort Pienc",1
2014,7,"Horta-Guinardó",42,"la Clota",2,"Eixample",5,"el Fort Pienc",0
2014,7,"Horta-Guinardó",43,"Horta",2,"Eixample",5,"el Fort Pienc",7
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",2,"Eixample",5,"el Fort Pienc",12
2014,8,"Nou Barris",45,"Porta",2,"Eixample",5,"el Fort Pienc",11
2014,8,"Nou Barris",46,"el Turó de la Peira",2,"Eixample",5,"el Fort Pienc",7
2014,8,"Nou Barris",47,"Can Peguera",2,"Eixample",5,"el Fort Pienc",1
2014,8,"Nou Barris",48,"la Guineueta",2,"Eixample",5,"el Fort Pienc",1
2014,8,"Nou Barris",49,"Canyelles",2,"Eixample",5,"el Fort Pienc",0
2014,8,"Nou Barris",50,"les Roquetes",2,"Eixample",5,"el Fort Pienc",5
2014,8,"Nou Barris",51,"Verdun",2,"Eixample",5,"el Fort Pienc",6
2014,8,"Nou Barris",52,"la Prosperitat",2,"Eixample",5,"el Fort Pienc",9
2014,8,"Nou Barris",53,"la Trinitat Nova",2,"Eixample",5,"el Fort Pienc",4
2014,8,"Nou Barris",54,"Torre Baró",2,"Eixample",5,"el Fort Pienc",1
2014,8,"Nou Barris",55,"Ciutat Meridiana",2,"Eixample",5,"el Fort Pienc",9
2014,8,"Nou Barris",56,"Vallbona",2,"Eixample",5,"el Fort Pienc",0
2014,9,"Sant Andreu",57,"la Trinitat Vella",2,"Eixample",5,"el Fort Pienc",4
2014,9,"Sant Andreu",58,"Baró de Viver",2,"Eixample",5,"el Fort Pienc",0
2014,9,"Sant Andreu",59,"el Bon Pastor",2,"Eixample",5,"el Fort Pienc",2
2014,9,"Sant Andreu",60,"Sant Andreu",2,"Eixample",5,"el Fort Pienc",24
2014,9,"Sant Andreu",61,"la Sagrera",2,"Eixample",5,"el Fort Pienc",29
2014,9,"Sant Andreu",62,"el Congrés i els Indians",2,"Eixample",5,"el Fort Pienc",11
2014,9,"Sant Andreu",63,"Navas",2,"Eixample",5,"el Fort Pienc",30
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",2,"Eixample",5,"el Fort Pienc",59
2014,10,"Sant Martí",65,"el Clot",2,"Eixample",5,"el Fort Pienc",37
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",2,"Eixample",5,"el Fort Pienc",67
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",2,"Eixample",5,"el Fort Pienc",7
2014,10,"Sant Martí",68,"el Poblenou",2,"Eixample",5,"el Fort Pienc",46
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",2,"Eixample",5,"el Fort Pienc",13
2014,10,"Sant Martí",70,"el Besòs i el Maresme",2,"Eixample",5,"el Fort Pienc",20
2014,10,"Sant Martí",71,"Provençals del Poblenou",2,"Eixample",5,"el Fort Pienc",30
2014,10,"Sant Martí",72,"Sant Martí de Provençals",2,"Eixample",5,"el Fort Pienc",25
2014,10,"Sant Martí",73,"la Verneda i la Pau",2,"Eixample",5,"el Fort Pienc",20
2014,99,"No consta",99,"No consta",2,"Eixample",5,"el Fort Pienc",0
2014,1,"Ciutat Vella",1,"el Raval",2,"Eixample",6,"la Sagrada Família",76
2014,1,"Ciutat Vella",2,"el Barri Gòtic",2,"Eixample",6,"la Sagrada Família",33
2014,1,"Ciutat Vella",3,"la Barceloneta",2,"Eixample",6,"la Sagrada Família",35
2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",2,"Eixample",6,"la Sagrada Família",54
2014,2,"Eixample",5,"el Fort Pienc",2,"Eixample",6,"la Sagrada Família",149
2014,2,"Eixample",6,"la Sagrada Família",2,"Eixample",6,"la Sagrada Família",952
2014,2,"Eixample",7,"la Dreta de l'Eixample",2,"Eixample",6,"la Sagrada Família",110
2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",6,"la Sagrada Família",94
2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",2,"Eixample",6,"la Sagrada Família",93
2014,2,"Eixample",10,"Sant Antoni",2,"Eixample",6,"la Sagrada Família",63
2014,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Eixample",6,"la Sagrada Família",44
2014,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2,"Eixample",6,"la Sagrada Família",2
2014,3,"Sants-Montjuïc",13,"la Marina de Port",2,"Eixample",6,"la Sagrada Família",17
2014,3,"Sants-Montjuïc",14,"la Font de la Guatlla",2,"Eixample",6,"la Sagrada Família",13
2014,3,"Sants-Montjuïc",15,"Hostafrancs",2,"Eixample",6,"la Sagrada Família",10
2014,3,"Sants-Montjuïc",16,"la Bordeta",2,"Eixample",6,"la Sagrada Família",19
2014,3,"Sants-Montjuïc",17,"Sants - Badal",2,"Eixample",6,"la Sagrada Família",19
2014,3,"Sants-Montjuïc",18,"Sants",2,"Eixample",6,"la Sagrada Família",66
2014,4,"Les Corts",19,"les Corts",2,"Eixample",6,"la Sagrada Família",30
2014,4,"Les Corts",20,"la Maternitat i Sant Ramon",2,"Eixample",6,"la Sagrada Família",14
2014,4,"Les Corts",21,"Pedralbes",2,"Eixample",6,"la Sagrada Família",4
2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Eixample",6,"la Sagrada Família",4
2014,5,"Sarrià-Sant Gervasi",23,"Sarrià",2,"Eixample",6,"la Sagrada Família",20
2014,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2,"Eixample",6,"la Sagrada Família",5
2014,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2,"Eixample",6,"la Sagrada Família",26
2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",2,"Eixample",6,"la Sagrada Família",56
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",2,"Eixample",6,"la Sagrada Família",39
2014,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Eixample",6,"la Sagrada Família",16
2014,6,"Gràcia",29,"el Coll",2,"Eixample",6,"la Sagrada Família",4
2014,6,"Gràcia",30,"la Salut",2,"Eixample",6,"la Sagrada Família",22
2014,6,"Gràcia",31,"la Vila de Gràcia",2,"Eixample",6,"la Sagrada Família",109
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",2,"Eixample",6,"la Sagrada Família",176
2014,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Eixample",6,"la Sagrada Família",127
2014,7,"Horta-Guinardó",34,"Can Baró",2,"Eixample",6,"la Sagrada Família",14
2014,7,"Horta-Guinardó",35,"el Guinardó",2,"Eixample",6,"la Sagrada Família",98
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues",2,"Eixample",6,"la Sagrada Família",13
2014,7,"Horta-Guinardó",37,"el Carmel",2,"Eixample",6,"la Sagrada Família",25
2014,7,"Horta-Guinardó",38,"la Teixonera",2,"Eixample",6,"la Sagrada Família",11
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",2,"Eixample",6,"la Sagrada Família",2
2014,7,"Horta-Guinardó",40,"Montbau",2,"Eixample",6,"la Sagrada Família",1
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron",2,"Eixample",6,"la Sagrada Família",1
2014,7,"Horta-Guinardó",42,"la Clota",2,"Eixample",6,"la Sagrada Família",2
2014,7,"Horta-Guinardó",43,"Horta",2,"Eixample",6,"la Sagrada Família",35
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",2,"Eixample",6,"la Sagrada Família",33
2014,8,"Nou Barris",45,"Porta",2,"Eixample",6,"la Sagrada Família",29
2014,8,"Nou Barris",46,"el Turó de la Peira",2,"Eixample",6,"la Sagrada Família",21
2014,8,"Nou Barris",47,"Can Peguera",2,"Eixample",6,"la Sagrada Família",1
2014,8,"Nou Barris",48,"la Guineueta",2,"Eixample",6,"la Sagrada Família",15
2014,8,"Nou Barris",49,"Canyelles",2,"Eixample",6,"la Sagrada Família",2
2014,8,"Nou Barris",50,"les Roquetes",2,"Eixample",6,"la Sagrada Família",13
2014,8,"Nou Barris",51,"Verdun",2,"Eixample",6,"la Sagrada Família",13
2014,8,"Nou Barris",52,"la Prosperitat",2,"Eixample",6,"la Sagrada Família",18
2014,8,"Nou Barris",53,"la Trinitat Nova",2,"Eixample",6,"la Sagrada Família",10
2014,8,"Nou Barris",54,"Torre Baró",2,"Eixample",6,"la Sagrada Família",2
2014,8,"Nou Barris",55,"Ciutat Meridiana",2,"Eixample",6,"la Sagrada Família",1
2014,8,"Nou Barris",56,"Vallbona",2,"Eixample",6,"la Sagrada Família",0
2014,9,"Sant Andreu",57,"la Trinitat Vella",2,"Eixample",6,"la Sagrada Família",11
2014,9,"Sant Andreu",58,"Baró de Viver",2,"Eixample",6,"la Sagrada Família",2
2014,9,"Sant Andreu",59,"el Bon Pastor",2,"Eixample",6,"la Sagrada Família",13
2014,9,"Sant Andreu",60,"Sant Andreu",2,"Eixample",6,"la Sagrada Família",45
2014,9,"Sant Andreu",61,"la Sagrera",2,"Eixample",6,"la Sagrada Família",53
2014,9,"Sant Andreu",62,"el Congrés i els Indians",2,"Eixample",6,"la Sagrada Família",29
2014,9,"Sant Andreu",63,"Navas",2,"Eixample",6,"la Sagrada Família",43
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",2,"Eixample",6,"la Sagrada Família",264
2014,10,"Sant Martí",65,"el Clot",2,"Eixample",6,"la Sagrada Família",85
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",2,"Eixample",6,"la Sagrada Família",44
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",2,"Eixample",6,"la Sagrada Família",9
2014,10,"Sant Martí",68,"el Poblenou",2,"Eixample",6,"la Sagrada Família",42
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",2,"Eixample",6,"la Sagrada Família",16
2014,10,"Sant Martí",70,"el Besòs i el Maresme",2,"Eixample",6,"la Sagrada Família",10
2014,10,"Sant Martí",71,"Provençals del Poblenou",2,"Eixample",6,"la Sagrada Família",16
2014,10,"Sant Martí",72,"Sant Martí de Provençals",2,"Eixample",6,"la Sagrada Família",29
2014,10,"Sant Martí",73,"la Verneda i la Pau",2,"Eixample",6,"la Sagrada Família",24
2014,99,"No consta",99,"No consta",2,"Eixample",6,"la Sagrada Família",0
2014,1,"Ciutat Vella",1,"el Raval",2,"Eixample",7,"la Dreta de l'Eixample",52
2014,1,"Ciutat Vella",2,"el Barri Gòtic",2,"Eixample",7,"la Dreta de l'Eixample",38
2014,1,"Ciutat Vella",3,"la Barceloneta",2,"Eixample",7,"la Dreta de l'Eixample",18
2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",2,"Eixample",7,"la Dreta de l'Eixample",87
2014,2,"Eixample",5,"el Fort Pienc",2,"Eixample",7,"la Dreta de l'Eixample",171
2014,2,"Eixample",6,"la Sagrada Família",2,"Eixample",7,"la Dreta de l'Eixample",178
2014,2,"Eixample",7,"la Dreta de l'Eixample",2,"Eixample",7,"la Dreta de l'Eixample",743
2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",7,"la Dreta de l'Eixample",161
2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",2,"Eixample",7,"la Dreta de l'Eixample",87
2014,2,"Eixample",10,"Sant Antoni",2,"Eixample",7,"la Dreta de l'Eixample",49
2014,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Eixample",7,"la Dreta de l'Eixample",47
2014,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2,"Eixample",7,"la Dreta de l'Eixample",1
2014,3,"Sants-Montjuïc",13,"la Marina de Port",2,"Eixample",7,"la Dreta de l'Eixample",8
2014,3,"Sants-Montjuïc",14,"la Font de la Guatlla",2,"Eixample",7,"la Dreta de l'Eixample",6
2014,3,"Sants-Montjuïc",15,"Hostafrancs",2,"Eixample",7,"la Dreta de l'Eixample",20
2014,3,"Sants-Montjuïc",16,"la Bordeta",2,"Eixample",7,"la Dreta de l'Eixample",11
2014,3,"Sants-Montjuïc",17,"Sants - Badal",2,"Eixample",7,"la Dreta de l'Eixample",5
2014,3,"Sants-Montjuïc",18,"Sants",2,"Eixample",7,"la Dreta de l'Eixample",27
2014,4,"Les Corts",19,"les Corts",2,"Eixample",7,"la Dreta de l'Eixample",30
2014,4,"Les Corts",20,"la Maternitat i Sant Ramon",2,"Eixample",7,"la Dreta de l'Eixample",19
2014,4,"Les Corts",21,"Pedralbes",2,"Eixample",7,"la Dreta de l'Eixample",13
2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Eixample",7,"la Dreta de l'Eixample",4
2014,5,"Sarrià-Sant Gervasi",23,"Sarrià",2,"Eixample",7,"la Dreta de l'Eixample",45
2014,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2,"Eixample",7,"la Dreta de l'Eixample",32
2014,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2,"Eixample",7,"la Dreta de l'Eixample",23
2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",2,"Eixample",7,"la Dreta de l'Eixample",122
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",2,"Eixample",7,"la Dreta de l'Eixample",37
2014,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Eixample",7,"la Dreta de l'Eixample",17
2014,6,"Gràcia",29,"el Coll",2,"Eixample",7,"la Dreta de l'Eixample",5
2014,6,"Gràcia",30,"la Salut",2,"Eixample",7,"la Dreta de l'Eixample",8
2014,6,"Gràcia",31,"la Vila de Gràcia",2,"Eixample",7,"la Dreta de l'Eixample",160
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",2,"Eixample",7,"la Dreta de l'Eixample",115
2014,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Eixample",7,"la Dreta de l'Eixample",38
2014,7,"Horta-Guinardó",34,"Can Baró",2,"Eixample",7,"la Dreta de l'Eixample",8
2014,7,"Horta-Guinardó",35,"el Guinardó",2,"Eixample",7,"la Dreta de l'Eixample",35
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues",2,"Eixample",7,"la Dreta de l'Eixample",5
2014,7,"Horta-Guinardó",37,"el Carmel",2,"Eixample",7,"la Dreta de l'Eixample",7
2014,7,"Horta-Guinardó",38,"la Teixonera",2,"Eixample",7,"la Dreta de l'Eixample",4
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",2,"Eixample",7,"la Dreta de l'Eixample",1
2014,7,"Horta-Guinardó",40,"Montbau",2,"Eixample",7,"la Dreta de l'Eixample",10
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron",2,"Eixample",7,"la Dreta de l'Eixample",2
2014,7,"Horta-Guinardó",42,"la Clota",2,"Eixample",7,"la Dreta de l'Eixample",0
2014,7,"Horta-Guinardó",43,"Horta",2,"Eixample",7,"la Dreta de l'Eixample",16
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",2,"Eixample",7,"la Dreta de l'Eixample",17
2014,8,"Nou Barris",45,"Porta",2,"Eixample",7,"la Dreta de l'Eixample",7
2014,8,"Nou Barris",46,"el Turó de la Peira",2,"Eixample",7,"la Dreta de l'Eixample",2
2014,8,"Nou Barris",47,"Can Peguera",2,"Eixample",7,"la Dreta de l'Eixample",3
2014,8,"Nou Barris",48,"la Guineueta",2,"Eixample",7,"la Dreta de l'Eixample",8
2014,8,"Nou Barris",49,"Canyelles",2,"Eixample",7,"la Dreta de l'Eixample",1
2014,8,"Nou Barris",50,"les Roquetes",2,"Eixample",7,"la Dreta de l'Eixample",4
2014,8,"Nou Barris",51,"Verdun",2,"Eixample",7,"la Dreta de l'Eixample",5
2014,8,"Nou Barris",52,"la Prosperitat",2,"Eixample",7,"la Dreta de l'Eixample",3
2014,8,"Nou Barris",53,"la Trinitat Nova",2,"Eixample",7,"la Dreta de l'Eixample",1
2014,8,"Nou Barris",54,"Torre Baró",2,"Eixample",7,"la Dreta de l'Eixample",5
2014,8,"Nou Barris",55,"Ciutat Meridiana",2,"Eixample",7,"la Dreta de l'Eixample",0
2014,8,"Nou Barris",56,"Vallbona",2,"Eixample",7,"la Dreta de l'Eixample",1
2014,9,"Sant Andreu",57,"la Trinitat Vella",2,"Eixample",7,"la Dreta de l'Eixample",12
2014,9,"Sant Andreu",58,"Baró de Viver",2,"Eixample",7,"la Dreta de l'Eixample",1
2014,9,"Sant Andreu",59,"el Bon Pastor",2,"Eixample",7,"la Dreta de l'Eixample",1
2014,9,"Sant Andreu",60,"Sant Andreu",2,"Eixample",7,"la Dreta de l'Eixample",19
2014,9,"Sant Andreu",61,"la Sagrera",2,"Eixample",7,"la Dreta de l'Eixample",23
2014,9,"Sant Andreu",62,"el Congrés i els Indians",2,"Eixample",7,"la Dreta de l'Eixample",23
2014,9,"Sant Andreu",63,"Navas",2,"Eixample",7,"la Dreta de l'Eixample",13
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",2,"Eixample",7,"la Dreta de l'Eixample",53
2014,10,"Sant Martí",65,"el Clot",2,"Eixample",7,"la Dreta de l'Eixample",35
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",2,"Eixample",7,"la Dreta de l'Eixample",21
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",2,"Eixample",7,"la Dreta de l'Eixample",15
2014,10,"Sant Martí",68,"el Poblenou",2,"Eixample",7,"la Dreta de l'Eixample",37
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",2,"Eixample",7,"la Dreta de l'Eixample",14
2014,10,"Sant Martí",70,"el Besòs i el Maresme",2,"Eixample",7,"la Dreta de l'Eixample",7
2014,10,"Sant Martí",71,"Provençals del Poblenou",2,"Eixample",7,"la Dreta de l'Eixample",18
2014,10,"Sant Martí",72,"Sant Martí de Provençals",2,"Eixample",7,"la Dreta de l'Eixample",16
